ID_Detail,ID_Struk,ID Menu,Tanggal,Jam,Nama_Menu,Metode,Status,Qty,Harga_Satuan,Subtotal
05d96bea,48b0f29b,MN-05-01,23/06/2026,15.05.00,Sanger Dingin,CASH,Selesai,1,15000,15000
3a8599fa,48b0f29b,MN-04-02,23/06/2026,15.05.00,Americano Panas,CASH,Selesai,1,12000,12000
d9586757,48b0f29b,MN-08-01,23/06/2026,15.05.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,8000,8000
79d3d412,d14145cb,MN-02,23/06/2026,15.41.00,Badak,QRIS,Selesai,1,10000,10000
8a724021,b13eae6c,MN-05-01,23/06/2026,17.22.00,Sanger Dingin,CASH,Selesai,1,15000,15000
0d4f007c,17db18bb,MN-05-02,24/06/2026,09.14.00,Sanger Panas,CASH,Selesai,1,15000,15000
cc02d9b7,f99b84e9,MN-05-01,25/06/2026,09.55.00,Sanger Dingin,CASH,Selesai,1,13000,13000
83465f56,bbcdb41d,MN-04-02,25/06/2026,00.00.00,Americano Panas,QRIS,Selesai,1,10000,10000
be24297c,9bd45fde,MN-04-02,25/06/2026,10.13.00,Americano Panas,CASH,Selesai,1,10000,10000
ddfe37a8,bd1af3ba,MN-01,25/06/2026,12.41.00,Air Mineral,QRIS,Selesai,1,5000,5000
3e36fe5b,bd1af3ba,MN-05-02,25/06/2026,12.41.00,Sanger Panas,QRIS,Selesai,1,15000,15000
f6475ad5,8312c997,MN-05-02,25/06/2026,15.54.00,Sanger Panas,CASH,Selesai,1,0,0
d8463004,c0141f99,MN-01,25/06/2026,17.00.00,Air Mineral,CASH,Selesai,1,5000,5000
00ab8c57,ad37c63a,MN-03,26/06/2026,10.19.00,Badak Susu,CASH,Selesai,1,15000,15000
9ce6d66b,9ffbcee4,MN-01,26/06/2026,10.31.00,Air Mineral,CASH,Selesai,1,5000,5000
9fe6915e,537252c2,MN-05-01,26/06/2026,12.21.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
aea43389,519f2a57,,26/06/2026,12.34.00,,CASH,Selesai,,,0
88db920b,4fe458ff,MN-05-01,26/06/2026,13.54.00,Sanger Dingin,QRIS,Selesai,2,15000,30000
0b8f146c,d1285d13,MN-05-01,26/06/2026,13.58.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
,,,,,,,,,,
,,,,,,,,,,
06a5b1a8,66712b9a,MN-05-01,26/06/2026,15.17.00,Sanger Dingin,CASH,Selesai,2,15000,30000
3f1e1e79,66712b9a,CML-03,26/06/2026,15.17.00,Nugget Goreng,CASH,Selesai,1,12000,12000
,,,,,,,,,,
09bd9f94,9f84078b,MN-05-01,26/06/2026,16.03.00,Sanger Dingin,CASH,Selesai,2,15000,30000
dec95733,3505e02b,MN-04-01,26/06/2026,16.17.00,Americano Dingin,QRIS,Selesai,1,12000,12000
48712b08,537252c2,MN-01,26/06/2026,12.21.00,Air Mineral,QRIS,Selesai,1,5000,5000
1b0ca490,b4257d62,MN-05-01,26/06/2026,17.22.00,Sanger Dingin,CASH,Selesai,2,15000,30000
0113241e,9f84078b,MN-01,26/06/2026,00.00.00,Air Mineral,CASH,Selesai,1,5000,5000
25873d28,c36daa4c,MKN-09,26/06/2026,17.25.00,Indomie Goreng,QRIS,Selesai,1,15000,15000
e829c7bb,617f310a,MN-01,26/06/2026,18.15.00,Air Mineral,CASH,Selesai,1,0,0
b25c8b85,13928730,MN-05-02,27/06/2026,09.42.00,Sanger Panas,CASH,Selesai,1,13000,13000
970c4869,fd4459e0,MN-05-02,27/06/2026,10.28.00,Sanger Panas,CASH,Selesai,1,13000,13000
32bbe18d,875dc31c,MN-01,27/06/2026,00.00.00,Air Mineral,CASH,Selesai,1,5000,5000
6a4c7d01,6fe7b44a,MN-05-02,27/06/2026,00.00.00,Sanger Panas,CASH,Selesai,1,15000,15000
d5352510,615304f3,MN-05-02,27/06/2026,12.16.00,Sanger Panas,CASH,Selesai,1,0,0
9f4b9099,0bd0bce3,MN-05-01,27/06/2026,14.59.00,Sanger Dingin,CASH,Selesai,1,15000,15000
d1f2bd56,25e06a6d,MN-01,27/06/2026,17.25.00,Air Mineral,QRIS,Selesai,1,5000,5000
8764c9ab,25e06a6d,MN-04-01,27/06/2026,17.25.00,Americano Dingin,QRIS,Selesai,1,12000,12000
f2e83895,25e06a6d,MKN-03,27/06/2026,17.25.00,Nasi Goreng,QRIS,Selesai,1,17000,17000
5bd1bfc0,004192c8,MN-05-02,28/06/2026,09.30.00,Sanger Panas,CASH,Selesai,1,13000,13000
f7bf183e,065b6fe6,MN-02,28/06/2026,11.21.00,Badak,QRIS,Selesai,1,10000,10000
bbdb5cb2,2779ec3b,MN-04-02,28/06/2026,11.22.00,Americano Panas,QRIS,Selesai,1,12000,12000
a8a0d7ef,065b6fe6,MKN-05,28/06/2026,11.21.00,Nasi Goreng Kampung,QRIS,Selesai,1,17000,17000
3f08c62a,2779ec3b,MN-05-01,28/06/2026,11.22.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
b2f59618,70a2de1a,MN-02,28/06/2026,12.15.00,Badak,CASH,Selesai,1,10000,10000
8919cc85,20662f5f,MN-02,28/06/2026,12.23.00,Badak,CASH,Selesai,1,10000,10000
581a5587,20662f5f,51580ead,28/06/2026,12.23.00,Mix pletter,CASH,Selesai,1,16000,16000
c1891a14,080f0cf5,MN-04-02,28/06/2026,00.00.00,Americano Panas,QRIS,Selesai,1,12000,12000
2eec13b6,c3c48edc,,28/06/2026,12.16.00,,CASH,Selesai,,,0
b40365f1,b04c2d8c,MN-05-02,28/06/2026,16.36.00,Sanger Panas,CASH,Selesai,1,15000,15000
3ce6ddf8,0c359450,MN-05-01,28/06/2026,16.50.00,Sanger Dingin,CASH,Selesai,1,0,0
38891301,66da6852,MN-05-02,28/06/2026,17.25.00,Sanger Panas,QRIS,Selesai,1,15000,15000
68775380,fa08f274,MN-05-02,29/06/2026,08.35.00,Sanger Panas,CASH,Selesai,1,13000,13000
e6b2ef51,fa08f274,MN-01,29/06/2026,08.35.00,Air Mineral,CASH,Selesai,1,5000,5000
89322aa0,7d7f8435,MN-04-02,29/06/2026,11.35.00,Americano Panas,QRIS,Selesai,1,12000,12000
23fe428d,5c189338,MN-05-01,29/06/2026,14.58.00,Sanger Dingin,CASH,Selesai,1,15000,15000
f04966d2,46d8754d,MN-01,29/06/2026,15.51.00,Air Mineral,CASH,Selesai,2,5000,10000
67e78aaf,d4f5a631,MN-05-01,29/06/2026,17.53.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
a836410f,3e9bf8b6,MN-08-02,29/06/2026,17.57.00,Teh Manis/Tawar Panas,CASH,Selesai,2,8000,16000
3bc6412e,3e9bf8b6,MN-05-02,29/06/2026,17.57.00,Sanger Panas,CASH,Selesai,1,15000,15000
8f61f017,3e9bf8b6,MN-01,29/06/2026,17.57.00,Air Mineral,CASH,Selesai,1,5000,5000
09bb8396,0dd87137,MN-02,30/06/2026,10.56.00,Badak,CASH,Selesai,1,10000,10000
27c07b91,3996882f,MN-01,30/06/2026,14.13.00,Air Mineral,CASH,Selesai,1,5000,5000
c47c8b23,2cb91b8f,MN-05-01,30/06/2026,15.42.00,Sanger Dingin,CASH,Selesai,1,0,0
8e9ee154,5c77cfcf,MN-04-02,30/06/2026,16.46.00,Americano Panas,,,1,12000,12000
ddd85e6e,d46d55bf,MN-01,01/07/2026,09.45.00,Air Mineral,CASH,Selesai,1,5000,5000
8aaa23c7,393d83c7,MN-05-01,01/07/2026,11.07.00,Sanger Dingin,CASH,Selesai,1,15000,15000
db2fc557,a7f8e64b,MN-04-02,01/07/2026,11.09.00,Americano Panas,QRIS,Selesai,1,12000,12000
86646ff0,78afd3c9,MN-02,01/07/2026,12.17.00,Badak,CASH,Selesai,2,10000,20000
d39872f7,78afd3c9,MN-04-01,01/07/2026,12.17.00,Americano Dingin,CASH,Selesai,1,12000,12000
ba2d469b,00f77f5e,MN-01,01/07/2026,12.36.00,Air Mineral,QRIS,Selesai,1,5000,5000
f83df15c,f99d3724,MN-04-01,01/07/2026,14.49.00,Americano Dingin,CASH,Selesai,2,12000,24000
ce643faf,f99d3724,MN-02,01/07/2026,14.49.00,Badak,CASH,Selesai,1,10000,10000
6ee28010,cee93441,MN-05-02,01/07/2026,00.00.00,Sanger Panas,CASH,Selesai,1,15000,15000
5121e62a,003a0ffd,MN-01,02/07/2026,08.54.00,Air Mineral,,,1,5000,5000
210b01f6,1bb3c484,MN-05-02,02/07/2026,09.56.00,Sanger Panas,CASH,Selesai,1,15000,15000
0f620f94,68ea6c69,MN-05-01,02/07/2026,09.18.00,Sanger Dingin,CASH,Selesai,1,15000,15000
3e15dd3f,a0d95d83,MN-05-01,02/07/2026,09.17.00,Sanger Dingin,CASH,Selesai,1,15000,15000
64ac8f00,53ef06eb,MN-05-01,02/07/2026,12.09.00,Sanger Dingin,CASH,Selesai,1,10000,10000
17dfa0bc,f30674e9,MN-03,02/07/2026,12.10.00,Badak Susu,CASH,Selesai,2,,0
,,,,,,,,,,
ee22e608,464c344f,MN-08-01,02/07/2026,13.07.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,,0
1dc27b18,fd26fc24,MN-05-01,02/07/2026,15.01.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
38497a5c,5c5697fb,MN-03,02/07/2026,12.35.00,Badak Susu,CASH,Selesai,1,15000,15000
4d0263a8,e0933cf9,MN-01,02/07/2026,15.21.00,Air Mineral,QRIS,Selesai,1,5000,5000
e2321a3b,299b3ad8,e0f0da1d,02/07/2026,16.11.00,Susu dingin,CASH,Selesai,1,12000,12000
80337192,fd26fc24,MN-01,02/07/2026,00.00.00,Air Mineral,QRIS,Selesai,1,5000,5000
33858266,1d56e953,MN-08-02,03/07/2026,09.19.00,Teh Manis/Tawar Panas,QRIS,Selesai,2,8000,16000
9997c935,30e61e7f,MN-05-02,03/07/2026,09.21.00,Sanger Panas,CASH,Selesai,1,10000,10000
2f9479d9,bf965c41,MN-05-02,03/07/2026,09.21.00,Sanger Panas,QRIS,Selesai,1,10000,10000
8aaedf56,c6051ace,MN-05-02,03/07/2026,10.31.00,Sanger Panas,CASH,Selesai,1,13000,13000
3ddf7b80,a5750b61,MN-05-01,03/07/2026,10.50.00,Sanger Dingin,CASH,Selesai,1,10000,10000
6f9bf153,0bab11af,MN-02,03/07/2026,00.00.00,Badak,CASH,Selesai,1,10000,10000
190f7e4b,4322fcce,MN-05-01,03/07/2026,11.17.00,Sanger Dingin,CASH,Selesai,1,10000,10000
a7bcecd4,0bab11af,MKN-09,03/07/2026,00.00.00,Indomie Goreng,CASH,Selesai,1,15000,15000
c4db02a7,80155fac,MN-01,03/07/2026,13.44.00,Air Mineral,CASH,Selesai,1,5000,5000
f748e61a,80155fac,MKN-07,03/07/2026,13.44.00,Indomie kuah,CASH,Selesai,1,12000,12000
54f8cc7d,414116b1,MN-01,03/07/2026,13.45.00,Air Mineral,CASH,Selesai,1,5000,5000
c17675cb,680a48d2,MN-01,03/07/2026,13.55.00,Air Mineral,CASH,Selesai,2,5000,10000
fe21d9b1,4301af46,MN-02,03/07/2026,14.34.00,Badak,CASH,Selesai,1,10000,10000
5c196e49,e945914b,MN-05-02,03/07/2026,17.48.00,Sanger Panas,,,1,10000,10000
cf5f8964,d396c4fd,MN-01,04/07/2026,09.16.00,Air Mineral,QRIS,Selesai,1,5000,5000
4c90f436,d1550b02,MN-05-01,04/07/2026,09.37.00,Sanger Dingin,CASH,Selesai,1,15000,15000
e13082f4,6ab46c2a,MN-05-01,04/07/2026,00.00.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
ac4a2288,6ab46c2a,MKN-09,04/07/2026,00.00.00,Indomie Goreng,QRIS,Selesai,1,15000,15000
af438fec,96b2b3dc,MN-01,04/07/2026,14.17.00,Air Mineral,CASH,Selesai,1,5000,5000
49887b14,c84961cf,MN-01,04/07/2026,14.18.00,Air Mineral,CASH,Selesai,1,5000,5000
e3986eef,c84961cf,CML-02,04/07/2026,14.18.00,Sosis Goreng,CASH,Selesai,1,12000,12000
a24d1337,45d4551a,MN-05-02,04/07/2026,14.20.00,Sanger Panas,CASH,Selesai,1,15000,15000
380247d0,fa29b411,MN-05-01,04/07/2026,15.21.00,Sanger Dingin,CASH,Selesai,2,15000,30000
54e53da9,b1f0ca12,MN-02,04/07/2026,00.00.00,Badak,QRIS,Selesai,1,10000,10000
29adbd21,4d735a51,MN-01,04/07/2026,16.14.00,Air Mineral,QRIS,Selesai,1,5000,5000
b26dceb1,67516ee9,MN-05-02,04/07/2026,16.30.00,Sanger Panas,CASH,Selesai,1,15000,15000
e337c554,966e70ad,MN-05-02,04/07/2026,16.53.00,Sanger Panas,CASH,Selesai,1,15000,15000
5452b6a9,966e70ad,MN-08-02,04/07/2026,16.53.00,Teh Manis/Tawar Panas,CASH,Selesai,1,8000,8000
9d09bc2f,33301a82,MN-01,04/07/2026,21.57.00,Air Mineral,,,1,5000,5000
442aa93a,df76f469,MN-04-02,05/07/2026,10.08.00,Americano Panas,CASH,Selesai,1,10000,10000
4c2ea24e,df76f469,MN-01,05/07/2026,10.08.00,Air Mineral,CASH,Selesai,2,5000,10000
7012c277,d5baa9a9,MN-04-02,05/07/2026,11.37.00,Americano Panas,CASH,Selesai,1,12000,12000
729af2f3,1fb7cef5,MN-04-02,05/07/2026,12.49.00,Americano Panas,CASH,Selesai,1,12000,12000
309d8d52,735a1188,MN-05-01,05/07/2026,15.09.00,Sanger Dingin,CASH,Selesai,1,15000,15000
11b28a1b,eb9652b1,MN-05-02,05/07/2026,15.10.00,Sanger Panas,CASH,Selesai,1,15000,15000
219276f2,6642096e,MN-05-02,05/07/2026,15.28.00,Sanger Panas,CASH,Selesai,1,15000,15000
925c7fc8,09bcb7fb,MN-01,05/07/2026,16.11.00,Air Mineral,CASH,Selesai,1,5000,5000
115a65a4,eebc5dea,MN-01,05/07/2026,17.45.00,Air Mineral,CASH,Selesai,1,5000,5000
223c6354,eebc5dea,MN-04-01,05/07/2026,17.45.00,Americano Dingin,CASH,Selesai,1,12000,12000
c2d40978,bd63460e,e0f0da1d,05/07/2026,17.46.00,Susu dingin,CASH,Selesai,1,12000,12000
77bcf9ef,12ded6f6,MN-05-01,05/07/2026,18.29.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
54f10e99,3dc13eb6,MN-02,06/07/2026,09.28.00,Badak,QRIS,Selesai,1,10000,10000
20f3d93a,2e616f2a,MN-05-02,06/07/2026,09.22.00,Sanger Panas,QRIS,Selesai,1,13000,13000
77dcd956,3dc13eb6,MN-01,06/07/2026,09.28.00,Air Mineral,QRIS,Selesai,1,5000,5000
4145aeda,6c7c6758,MN-08-01,06/07/2026,11.11.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,8000,8000
3c909fb2,239a3033,MN-03,06/07/2026,11.53.00,Badak Susu,CASH,Selesai,1,15000,15000
a53b9d36,5a5ecfa7,MN-02,06/07/2026,00.00.00,Badak,,,1,10000,10000
21532d58,8ec4e898,MN-02,06/07/2026,13.18.00,Badak,CASH,Selesai,1,10000,10000
44ca0654,03ba2b0c,MN-01,06/07/2026,13.52.00,Air Mineral,CASH,Selesai,1,5000,5000
502d951a,03ba2b0c,MKN-08,06/07/2026,13.52.00,Indomie kuah jumbo,CASH,Selesai,1,15000,15000
ca9a2a41,18eb0b1e,MN-05-01,06/07/2026,13.55.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
2bb93733,48638b7e,c2d8f5ad,06/07/2026,14.19.00,Susu putih,CASH,Selesai,1,0,0
f7c16572,58e824ad,MKN-07,06/07/2026,14.30.00,Indomie kuah,CASH,Selesai,1,12000,12000
6550243c,58e824ad,MN-05-01,06/07/2026,14.30.00,Sanger Dingin,CASH,Selesai,1,15000,15000
77f57c0c,6362db1b,MN-05-01,06/07/2026,14.59.00,Sanger Dingin,CASH,Selesai,1,15000,15000
40a5a25e,12a5579f,MN-05-01,06/07/2026,15.11.00,Sanger Dingin,CASH,Selesai,1,15000,15000
f54ab007,304427f6,MN-01,06/07/2026,15.00.00,Air Mineral,CASH,Selesai,1,5000,5000
0e4ee986,45aed6b1,MN-01,06/07/2026,16.39.00,Air Mineral,QRIS,Selesai,1,5000,5000
0b7ae126,45aed6b1,MN-05-01,06/07/2026,16.39.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
e50c05b8,fdafcb28,MN-05-01,06/07/2026,17.25.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
211bd8a6,ce8e86e1,MN-08-01,06/07/2026,17.25.00,Teh Manis/Tawar Dingin,QRIS,Selesai,1,8000,8000
1a656c4d,ce8e86e1,MKN-07,06/07/2026,17.25.00,Indomie kuah,QRIS,Selesai,1,12000,12000
c26ebd9e,c3e770ab,MN-04-02,07/07/2026,10.26.00,Americano Panas,CASH,Selesai,1,10000,10000
b1b75d57,b17c550d,MN-01,07/07/2026,00.00.00,Air Mineral,QRIS,Selesai,1,5000,5000
de2e9785,cf6f9957,MN-04-02,07/07/2026,12.31.00,Americano Panas,CASH,Selesai,1,12000,12000
52f31960,f4eb1d9a,MN-08-01,07/07/2026,14.35.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,8000,8000
12dc5458,f4eb1d9a,CML-02,07/07/2026,14.35.00,Sosis Goreng,CASH,Selesai,1,12000,12000
30e1f2bc,0a0fc597,MN-08-01,07/07/2026,14.53.00,Teh Manis/Tawar Dingin,,,3,8000,24000
16926aac,fac1fa26,MKN-09,07/07/2026,16.09.00,Indomie Goreng,QRIS,Selesai,2,15000,30000
85bc4600,fac1fa26,MN-08-01,07/07/2026,16.09.00,Teh Manis/Tawar Dingin,QRIS,Selesai,1,8000,8000
26660ca5,fac1fa26,MN-01,07/07/2026,00.00.00,Air Mineral,QRIS,Selesai,1,5000,5000
317edf32,d721f32a,MN-05-02,07/07/2026,16.40.00,Sanger Panas,CASH,Selesai,1,15000,15000
7de411e5,6c36ad3d,MN-05-02,07/07/2026,16.54.00,Sanger Panas,CASH,Selesai,1,15000,15000
1f916b40,fbbbf36e,MN-05-02,07/07/2026,17.54.00,Sanger Panas,QRIS,Selesai,1,10000,10000
20725c4d,c93f9e12,MN-05-02,08/07/2026,08.56.00,Sanger Panas,CASH,Selesai,1,10000,10000
05c16074,d3ac6a25,MN-05-02,08/07/2026,14.51.00,Sanger Panas,QRIS,Selesai,1,15000,15000
562c04dd,b925639b,MN-02,08/07/2026,16.14.00,Badak,CASH,Selesai,1,10000,10000
ecedd89d,51b9ab17,MN-05-02,08/07/2026,16.53.00,Sanger Panas,QRIS,Selesai,1,15000,15000
0aa3dce4,e1158f2a,MN-01,09/07/2026,09.46.00,Air Mineral,CASH,Selesai,1,5000,5000
beb5b614,c6355832,MN-05-02,09/07/2026,10.12.00,Sanger Panas,CASH,Selesai,1,13000,13000
6bc4219b,c4b75503,MN-04-01,09/07/2026,10.34.00,Americano Dingin,CASH,Selesai,2,10000,20000
6d22f34b,c4b75503,MN-02,09/07/2026,10.34.00,Badak,CASH,Selesai,1,10000,10000
fafa4ef7,176b866f,MN-04-02,10/07/2026,09.27.00,Americano Panas,CASH,Selesai,1,10000,10000
5e16bdfa,414d2c92,MN-01,10/07/2026,09.33.00,Air Mineral,CASH,Selesai,1,5000,5000
8a4d5df5,2a2bc396,MN-05-01,10/07/2026,10.22.00,Sanger Dingin,CASH,Selesai,1,15000,15000
dd6768f3,f1e1e63e,MN-02,10/07/2026,11.26.00,Badak,CASH,Selesai,1,10000,10000
b6534582,6012fc85,MN-01,10/07/2026,11.52.00,Air Mineral,CASH,Selesai,1,5000,5000
74ef2215,18886468,MN-01,10/07/2026,13.29.00,Air Mineral,QRIS,Selesai,1,5000,5000
1b6c6ec7,18886468,MKN-05,10/07/2026,13.29.00,Nasi Goreng Kampung,QRIS,Selesai,1,17000,17000
40259bd2,97295d3e,MN-04-02,10/07/2026,16.36.00,Americano Panas,CASH,Selesai,1,12000,12000
738ffb1e,cef39beb,MN-04-02,11/07/2026,08.25.00,Americano Panas,CASH,Selesai,1,10000,10000
32088bb2,9e8f713a,MN-01,11/07/2026,09.31.00,Air Mineral,QRIS,Selesai,1,5000,5000
630c2f46,12d99556,MN-05-02,11/07/2026,11.18.00,Sanger Panas,CASH,Selesai,1,15000,15000
14bd680f,be3488b5,MN-05-02,11/07/2026,11.22.00,Sanger Panas,CASH,Selesai,1,15000,15000
3dd8b617,481719f9,MN-03,11/07/2026,11.24.00,Badak Susu,CASH,Selesai,1,15000,15000
9b7f2a05,690fa7b2,MN-05-02,11/07/2026,11.26.00,Sanger Panas,CASH,Selesai,1,15000,15000
58117ae1,e9747afd,MN-01,11/07/2026,11.18.00,Air Mineral,QRIS,Selesai,2,5000,10000
0c1d0959,52391504,MN-08-01,11/07/2026,12.57.00,Teh Manis/Tawar Dingin,QRIS,Selesai,1,8000,8000
e05b82c3,52391504,MN-05-02,11/07/2026,12.57.00,Sanger Panas,QRIS,Selesai,1,15000,15000
f590a75c,62383094,MN-04-02,11/07/2026,13.41.00,Americano Panas,CASH,Selesai,1,12000,12000
6e9d9885,50d7d8b7,MN-05-01,11/07/2026,15.58.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
3858a8aa,919893a8,MN-04-02,11/07/2026,17.26.00,Americano Panas,CASH,Selesai,1,12000,12000
4c8668b8,26a9ba59,MN-04-01,11/07/2026,17.27.00,Americano Dingin,QRIS,Selesai,1,12000,12000
2123c33e,1b5dd5fe,MN-05-02,11/07/2026,17.43.00,Sanger Panas,QRIS,Selesai,1,10000,10000
51500aff,b7b69047,MN-05-01,12/07/2026,11.15.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
fa78b2ce,b7b69047,MN-02,12/07/2026,11.15.00,Badak,QRIS,Selesai,1,10000,10000
d319bff9,b7b69047,MN-08-01,12/07/2026,11.15.00,Teh Manis/Tawar Dingin,QRIS,Selesai,1,8000,8000
c9bbfe92,d608a446,MN-03,12/07/2026,12.35.00,Badak Susu,CASH,Selesai,1,15000,15000
6d9e5951,3a46aa8e,MN-05-02,12/07/2026,13.44.00,Sanger Panas,CASH,Selesai,1,15000,15000
f22c0244,ba942d3b,MN-05-02,12/07/2026,14.41.00,Sanger Panas,CASH,Selesai,1,15000,15000
d9ee730e,382aa82b,MN-05-02,12/07/2026,15.28.00,Sanger Panas,CASH,Selesai,1,15000,15000
ba39da79,af876742,MN-05-02,12/07/2026,15.37.00,Sanger Panas,CASH,Selesai,1,15000,15000
f37bcd41,5ac2a9d9,MN-01,12/07/2026,17.25.00,Air Mineral,QRIS,Selesai,1,5000,5000
1526d866,c2754000,MN-04-02,12/07/2026,17.24.00,Americano Panas,CASH,Selesai,1,12000,12000
8711ec50,9c3f5d42,MN-05-02,12/07/2026,17.25.00,Sanger Panas,CASH,Selesai,1,15000,15000
932b8e22,61498b19,MN-05-02,12/07/2026,17.25.00,Sanger Panas,CASH,Selesai,1,15000,15000
e318fd61,61498b19,MN-01,12/07/2026,17.25.00,Air Mineral,CASH,Selesai,1,5000,5000
c23c0d66,50b37564,MN-04-02,13/07/2026,08.55.00,Americano Panas,CASH,Selesai,2,10000,20000
891efc00,fcf443af,MN-04-02,13/07/2026,11.06.00,Americano Panas,QRIS,Selesai,1,12000,12000
87d8e5a0,b45271d1,MN-05-02,13/07/2026,11.25.00,Sanger Panas,CASH,Selesai,1,15000,15000
fa5502c4,e85020eb,MN-05-02,13/07/2026,12.03.00,Sanger Panas,CASH,Selesai,1,15000,15000
2b3a4ea3,571a7c4a,MN-02,13/07/2026,13.06.00,Badak,QRIS,Selesai,1,10000,10000
919c2a27,571a7c4a,MN-04-01,13/07/2026,13.06.00,Americano Dingin,QRIS,Selesai,1,12000,12000
7bb779b8,571a7c4a,MN-04-02,13/07/2026,00.00.00,Americano Panas,QRIS,Selesai,2,12000,24000
c4680eff,2fd19606,MN-01,13/07/2026,15.17.00,Air Mineral,CASH,Selesai,1,5000,5000
e30e924b,21b7f10d,MN-08-01,13/07/2026,17.40.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,8000,8000
1d8ca058,1d62c0f4,MN-08-02,14/07/2026,09.07.00,Teh Manis/Tawar Panas,QRIS,Selesai,1,8000,8000
87f8dd75,1d62c0f4,MN-01,14/07/2026,00.00.00,Air Mineral,QRIS,Selesai,1,5000,5000
de9c7cff,b6a4159f,MN-08-02,14/07/2026,10.32.00,Teh Manis/Tawar Panas,CASH,Selesai,1,0,0
417bb906,5c9fddcd,c2d8f5ad,14/07/2026,10.33.00,Susu putih,CASH,Selesai,1,0,0
b186182a,e4a61c64,MN-04-02,14/07/2026,13.31.00,Americano Panas,QRIS,Selesai,1,12000,12000
c9352000,bbd12391,MN-02,14/07/2026,14.08.00,Badak,QRIS,Selesai,1,10000,10000
d6c3b04d,205cfae7,MN-01,14/07/2026,15.33.00,Air Mineral,CASH,Selesai,1,5000,5000
8e9b3c4c,1b587655,MN-05-02,14/07/2026,16.46.00,Sanger Panas,CASH,Selesai,1,15000,15000
92ed1d35,1b587655,MN-04-02,14/07/2026,16.46.00,Americano Panas,CASH,Selesai,1,12000,12000
7f8e89a6,1b587655,MN-08-01,14/07/2026,16.46.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,8000,8000
1610f2d9,1b587655,MN-05-02,14/07/2026,16.46.00,Sanger Panas,CASH,Selesai,1,15000,15000
f91f9daf,f772d807,MN-05-02,15/07/2026,09.09.00,Sanger Panas,QRIS,Selesai,1,13000,13000
2b371f0e,593b4c89,MN-05-01,15/07/2026,09.10.00,Sanger Dingin,CASH,Selesai,1,13000,13000
a38db879,593b4c89,MN-01,15/07/2026,00.00.00,Air Mineral,CASH,Selesai,1,5000,5000
00bdb222,a0530b39,MN-01,15/07/2026,00.00.00,Air Mineral,QRIS,Selesai,1,5000,5000
bd7cae0f,a0530b39,MN-05-01,15/07/2026,00.00.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
2ef72deb,a0530b39,MKN-09,15/07/2026,00.00.00,Indomie Goreng,QRIS,Selesai,1,15000,15000
24427c38,74f0e88b,MKN-09,15/07/2026,12.58.00,Indomie Goreng,QRIS,Selesai,1,12000,12000
0290a6be,74f0e88b,MN-04-02,15/07/2026,12.58.00,Americano Panas,QRIS,Selesai,1,12000,12000
47d4f7cd,60cb0980,MN-05-01,15/07/2026,14.19.00,Sanger Dingin,CASH,Selesai,1,15000,15000
43470757,97d50355,MN-04-01,15/07/2026,14.48.00,Americano Dingin,CASH,Selesai,1,12000,12000
dd1e6063,ca78c35a,MN-05-01,16/07/2026,11.56.00,Sanger Dingin,,Selesai,1,0,0
771684d6,2d071573,MN-01,17/07/2026,00.00.00,Air Mineral,QRIS,Selesai,1,5000,5000
f77f8418,49aff05d,MN-05-01,17/07/2026,09.45.00,Sanger Dingin,CASH,Selesai,1,13000,13000
052c9e1f,549cd810,MN-05-01,17/07/2026,14.05.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
3f0ec846,259db5ad,MN-04-01,17/07/2026,14.17.00,Americano Dingin,QRIS,Selesai,1,12000,12000
731749ae,4866aa25,MN-08-01,17/07/2026,17.24.00,Teh Manis/Tawar Dingin,QRIS,Selesai,1,8000,8000
7d76f922,4cd94496,MN-03,17/07/2026,00.00.00,Badak Susu,CASH,Selesai,2,15000,30000
a517518e,95d1010c,MN-01,17/07/2026,17.30.00,Air Mineral,,,1,5000,5000
cefd71c1,cc6fc982,MN-04-02,18/07/2026,12.40.00,Americano Panas,CASH,Selesai,1,12000,12000
33b5ec38,1d6a4f64,MN-04-02,18/07/2026,14.48.00,Americano Panas,CASH,Selesai,3,0,0
bc6739d0,575328bc,MN-03,18/07/2026,15.43.00,Badak Susu,CASH,Selesai,1,15000,15000
